genre,title,href,author,author_href,difficulty,raiting
Horror,Night in the Woods,https://chooseyourstory.com/story/Night_in_the_Woods.aspx,LuvLee,https://chooseyourstory.com/member/?Username=LuvLee,3,3.61
Horror,No Man`s Land (Zombie Survival),https://chooseyourstory.com/story/No_Man_0x60_s_Land_(Zombie_Survival).aspx,ultraoverlord,https://chooseyourstory.com/member/?Username=ultraoverlord,4,4.19
Horror,Now You Gotta Deal With This S***,https://chooseyourstory.com/story/Now_You_Gotta_Deal_With_This_S_0x2a__0x2a__0x2a_.aspx,mizal,https://chooseyourstory.com/member/?Username=mizal,5,5.48
Horror,Orion,https://chooseyourstory.com/story/Orion.aspx,pauldeg927,https://chooseyourstory.com/member/?Username=pauldeg927,6,5.23
Horror,Out Alive,https://chooseyourstory.com/story/Out_Alive.aspx,thelegitGinger,https://chooseyourstory.com/member/?Username=thelegitGinger,6,3.93
Horror,Psychopathic Circus,https://chooseyourstory.com/story/Psychopathic_Circus.aspx,liannalevi,https://chooseyourstory.com/member/?Username=liannalevi,4,3.17
Horror,Reanimation 2,https://chooseyourstory.com/story/Reanimation_2.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,5,4.73
Horror,Reanimation.,https://chooseyourstory.com/story/Reanimation_0x2e_.aspx,SindriV,https://chooseyourstory.com/member/?Username=SindriV,6,3.98
Horror,Samantha,https://chooseyourstory.com/story/Samantha.aspx,Digit,https://chooseyourstory.com/member/?Username=Digit,6,3.88
Horror,Shelter for the Night,https://chooseyourstory.com/story/Shelter_for_the_Night.aspx,Bill_Ingersoll,https://chooseyourstory.com/member/?Username=Bill_Ingersoll,3,6.24
Horror,Ship Wrecked on Misty Island,https://chooseyourstory.com/story/Ship_Wrecked_on_Misty_Island.aspx,PrinceInShadow,https://chooseyourstory.com/member/?Username=PrinceInShadow,4,4.38
Horror,Short-cut,https://chooseyourstory.com/story/Short-cut.aspx,snarkysorbet,https://chooseyourstory.com/member/?Username=snarkysorbet,6,3.31
Horror,Siren,https://chooseyourstory.com/story/Siren.aspx,Sherbet,https://chooseyourstory.com/member/?Username=Sherbet,5,7.00
Horror,Site 59: No Escape,https://chooseyourstory.com/story/Site_59_0x3a__No_Escape.aspx,breezy134,https://chooseyourstory.com/member/?Username=breezy134,5,5.32
Horror,Stanley and a Statue,https://chooseyourstory.com/story/Stanley_and_a_Statue.aspx,AnthonyScoffler,https://chooseyourstory.com/member/?Username=AnthonyScoffler,5,4.75
Horror,Supernatural Horror,https://chooseyourstory.com/story/Supernatural_Horror.aspx,bjornling,https://chooseyourstory.com/member/?Username=bjornling,3,3.44
Horror,Survive The Apocalypse,https://chooseyourstory.com/story/Survive_The_Apocalypse.aspx,Journeyman351,https://chooseyourstory.com/member/?Username=Journeyman351,3,3.87
Horror,Survive the Zombies,https://chooseyourstory.com/story/Survive_the_Zombies.aspx,Killa_Robot,https://chooseyourstory.com/member/?Username=Killa_Robot,6,6.17
Horror,The Ballad of the Winter King,https://chooseyourstory.com/story/The_Ballad_of_the_Winter_King.aspx,Romulus,https://chooseyourstory.com/member/?Username=Romulus,4,5.44
Horror,The Carivelli Carnival,https://chooseyourstory.com/story/The_Carivelli_Carnival.aspx,jessicacane34,https://chooseyourstory.com/member/?Username=jessicacane34,5,4.32
Horror,The Corn Maze,https://chooseyourstory.com/story/The_Corn_Maze.aspx,Sabrinaboyle,https://chooseyourstory.com/member/?Username=Sabrinaboyle,3,4.18
Horror,The Cottage and the '73 Rallye,https://chooseyourstory.com/story/The_Cottage_and_the_'73_Rallye.aspx,Unforgiven,https://chooseyourstory.com/member/?Username=Unforgiven,5,5.47
Horror,The Cursed Night,https://chooseyourstory.com/story/The_Cursed_Night.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,3,5.38
Horror,"The Drugs Wouldn't Stop The Nightmares, Chapter One.","https://chooseyourstory.com/story/The_Drugs_Wouldn't_Stop_The_Nightmares,_Chapter_One_0x2e_.aspx",Fniff,https://chooseyourstory.com/member/?Username=Fniff,4,3.23
Horror,The Free Hand,https://chooseyourstory.com/story/The_Free_Hand.aspx,Ashen_Snake,https://chooseyourstory.com/member/?Username=Ashen_Snake,4,6.15
Horror,The Haunting,https://chooseyourstory.com/story/The_Haunting.aspx,ken1053,https://chooseyourstory.com/member/?Username=ken1053,5,3.48
Horror,The Horror Inside,https://chooseyourstory.com/story/The_Horror_Inside.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,1,5.72
Horror,The House on Maple Hill,https://chooseyourstory.com/story/The_House_on_Maple_Hill.aspx,RandyButterNubs907,https://chooseyourstory.com/member/?Username=RandyButterNubs907,4,3.01
Horror,The Living Always Answer,https://chooseyourstory.com/story/The_Living_Always_Answer.aspx,OatmealShenanigans,https://chooseyourstory.com/member/?Username=OatmealShenanigans,3,4.69
Horror,The Midnight Hours,https://chooseyourstory.com/story/The_Midnight_Hours.aspx,Hess,https://chooseyourstory.com/member/?Username=Hess,6,3.78
Horror,The Murdering Midget!!,https://chooseyourstory.com/story/The_Murdering_Midget!!.aspx,Smallfry,https://chooseyourstory.com/member/?Username=Smallfry,6,4.54
Horror,The Nightmare Realm,https://chooseyourstory.com/story/The_Nightmare_Realm.aspx,Steve24833,https://chooseyourstory.com/member/?Username=Steve24833,5,4.90
Horror,The Only Lights in the Darkness are Flames,https://chooseyourstory.com/story/The_Only_Lights_in_the_Darkness_are_Flames.aspx,Steve24833,https://chooseyourstory.com/member/?Username=Steve24833,4,5.55
Horror,The Road to Glasgow.,https://chooseyourstory.com/story/The_Road_to_Glasgow_0x2e__.aspx,Snafuu,https://chooseyourstory.com/member/?Username=Snafuu,5,3.91
Horror,The Sable Sea,https://chooseyourstory.com/story/The_Sable_Sea.aspx,PillbugAttack,https://chooseyourstory.com/member/?Username=PillbugAttack,2,3.58
Horror,The Secret of Daphne,https://chooseyourstory.com/story/The_Secret_of_Daphne.aspx,simplesabley,https://chooseyourstory.com/member/?Username=simplesabley,7,6.95
Horror,The Shameful Dead,https://chooseyourstory.com/story/The_Shameful_Dead.aspx,Fluxion,https://chooseyourstory.com/member/?Username=Fluxion,1,5.37
Horror,The Surprise!,https://chooseyourstory.com/story/The_Surprise!.aspx,oraclemache,https://chooseyourstory.com/member/?Username=oraclemache,4,3.56
Horror,The time of Darkness,https://chooseyourstory.com/story/The_time_of_Darkness.aspx,Ipod3000,https://chooseyourstory.com/member/?Username=Ipod3000,4,3.63
Horror,The White One,https://chooseyourstory.com/story/The_White_One.aspx,TheUnknown,https://chooseyourstory.com/member/?Username=TheUnknown,4,5.07
Horror,The Will to Live,https://chooseyourstory.com/story/The_Will_to_Live.aspx,boeboe,https://chooseyourstory.com/member/?Username=boeboe,3,3.84
Horror,The Wolves II: The Great Death,https://chooseyourstory.com/story/The_Wolves_II_0x3a__The_Great_Death.aspx,RimC,https://chooseyourstory.com/member/?Username=RimC,3,3.18
Horror,Theriocide,https://chooseyourstory.com/story/Theriocide.aspx,TypewriterCat,https://chooseyourstory.com/member/?Username=TypewriterCat,5,5.74
Horror,Those Ever-Grinding Teeth,https://chooseyourstory.com/story/Those_Ever-Grinding_Teeth.aspx,goodnight_a,https://chooseyourstory.com/member/?Username=goodnight_a,5,4.44
Horror,Underland,https://chooseyourstory.com/story/Underland.aspx,TypewriterCat,https://chooseyourstory.com/member/?Username=TypewriterCat,5,5.98
Horror,Uprise,https://chooseyourstory.com/story/Uprise.aspx,Hanna_The_Panda,https://chooseyourstory.com/member/?Username=Hanna_The_Panda,3,3.62
Horror,Vapula,https://chooseyourstory.com/story/Vapula.aspx,LuvLee,https://chooseyourstory.com/member/?Username=LuvLee,4,4.73
Horror,Vermin,https://chooseyourstory.com/story/Vermin.aspx,Digit,https://chooseyourstory.com/member/?Username=Digit,1,3.92
Horror,Vicious Moles of Nature,https://chooseyourstory.com/story/Vicious_Moles_of_Nature.aspx,Bill_Ingersoll,https://chooseyourstory.com/member/?Username=Bill_Ingersoll,5,5.12
Horror,Warden,https://chooseyourstory.com/story/Warden.aspx,Sherbet,https://chooseyourstory.com/member/?Username=Sherbet,3,5.80
Horror,When Johnny Comes Marching Home,https://chooseyourstory.com/story/When_Johnny_Comes_Marching_Home.aspx,Deer89,https://chooseyourstory.com/member/?Username=Deer89,5,5.25
Horror,When Lights Go Out,https://chooseyourstory.com/story/When_Lights_Go_Out.aspx,tjwilliams555,https://chooseyourstory.com/member/?Username=tjwilliams555,5,3.95
Horror,Where the HELL am I???? : Chapter One,https://chooseyourstory.com/story/Where_the_HELL_am_I_0x3f__0x3f__0x3f__0x3f___0x3a__Chapter_One.aspx,MultipleMinds,https://chooseyourstory.com/member/?Username=MultipleMinds,6,3.84
Horror,Where the HELL am I???? : Chapter Three,https://chooseyourstory.com/story/Where_the_HELL_am_I_0x3f__0x3f__0x3f__0x3f___0x3a__Chapter_Three.aspx,MultipleMinds,https://chooseyourstory.com/member/?Username=MultipleMinds,6,4.34
Horror,Where the HELL am I???? : Chapter Two,https://chooseyourstory.com/story/Where_the_HELL_am_I_0x3f__0x3f__0x3f__0x3f___0x3a__Chapter_Two.aspx,MultipleMinds,https://chooseyourstory.com/member/?Username=MultipleMinds,7,3.86
Horror,Where the HELL am I???? : Chatper Four,https://chooseyourstory.com/story/Where_the_HELL_am_I_0x3f__0x3f__0x3f__0x3f___0x3a__Chatper_Four.aspx,MultipleMinds,https://chooseyourstory.com/member/?Username=MultipleMinds,2,4.25
Horror,Wild Billy,https://chooseyourstory.com/story/Wild_Billy.aspx,Bucky,https://chooseyourstory.com/member/?Username=Bucky,1,5.05
Horror,Years Gone By,https://chooseyourstory.com/story/Years_Gone_By.aspx,Nicolerhi,https://chooseyourstory.com/member/?Username=Nicolerhi,1,3.29
Horror,Your Fate Like Clockwork,https://chooseyourstory.com/story/Your_Fate_Like_Clockwork.aspx,readwithjeremy,https://chooseyourstory.com/member/?Username=readwithjeremy,8,6.80
Horror,Z is for Zombies,https://chooseyourstory.com/story/Z_is_for_Zombies.aspx,grace98,https://chooseyourstory.com/member/?Username=grace98,4,5.27
Horror,Zeta 311,https://chooseyourstory.com/story/Zeta_311.aspx,jackp32,https://chooseyourstory.com/member/?Username=jackp32,5,3.24
Horror,Zombie Kill Squad,https://chooseyourstory.com/story/Zombie_Kill_Squad.aspx,Castaway24,https://chooseyourstory.com/member/?Username=Castaway24,3,4.15
Horror,Zombie Kill Squad 2,https://chooseyourstory.com/story/Zombie_Kill_Squad_2.aspx,Castaway24,https://chooseyourstory.com/member/?Username=Castaway24,3,4.38
Horror,Zombie Mayhem,https://chooseyourstory.com/story/Zombie_Mayhem.aspx,irondale75,https://chooseyourstory.com/member/?Username=irondale75,3,4.76
Horror,Zombie Survival Guide Game Part 1: Weapons,https://chooseyourstory.com/story/Zombie_Survival_Guide_Game_Part_1_0x3a__Weapons.aspx,Imrah,https://chooseyourstory.com/member/?Username=Imrah,7,3.37
Horror,Zombieland,https://chooseyourstory.com/story/Zombieland.aspx,Twiggy,https://chooseyourstory.com/member/?Username=Twiggy,7,4.50
Horror,Zombies Ate My Face!,https://chooseyourstory.com/story/Zombies_Ate_My_Face!.aspx,TheWarriorBanana,https://chooseyourstory.com/member/?Username=TheWarriorBanana,6,3.33
Love & Dating,...In Love And War,https://chooseyourstory.com/story/_0x2e__0x2e__0x2e_In_Love_And_War.aspx,Crissie24,https://chooseyourstory.com/member/?Username=Crissie24,2,5.31
Love & Dating,A Handsome Man,https://chooseyourstory.com/story/A_Handsome_Man.aspx,AliceCarroll33,https://chooseyourstory.com/member/?Username=AliceCarroll33,2,3.37
Love & Dating,A Knight's Pursuit,https://chooseyourstory.com/story/A_Knight's_Pursuit.aspx,EbonVasilis,https://chooseyourstory.com/member/?Username=EbonVasilis,4,4.96
Love & Dating,A tale of love and hate..,https://chooseyourstory.com/story/A_tale_of_love_and_hate_0x2e__0x2e_.aspx,Indigirl,https://chooseyourstory.com/member/?Username=Indigirl,2,4.51
Love & Dating,A Treatise on Heartly Manners,https://chooseyourstory.com/story/A_Treatise_on_Heartly_Manners.aspx,enterpride,https://chooseyourstory.com/member/?Username=enterpride,3,5.78
Love & Dating,All Alone on Christmas,https://chooseyourstory.com/story/All_Alone_on_Christmas.aspx,heya,https://chooseyourstory.com/member/?Username=heya,2,3.30
Love & Dating,Among the Trees,https://chooseyourstory.com/story/Among_the_Trees.aspx,Steve24833,https://chooseyourstory.com/member/?Username=Steve24833,3,5.54
Love & Dating,An Honourable Gentleman?,https://chooseyourstory.com/story/An_Honourable_Gentleman_0x3f_.aspx,amyrose2016,https://chooseyourstory.com/member/?Username=amyrose2016,4,3.33
Love & Dating,College Romance,https://chooseyourstory.com/story/College_Romance.aspx,Amaliel,https://chooseyourstory.com/member/?Username=Amaliel,2,3.42
Love & Dating,Desperate Heart,https://chooseyourstory.com/story/Desperate_Heart.aspx,Corinthian,https://chooseyourstory.com/member/?Username=Corinthian,1,5.12
Love & Dating,Duo,https://chooseyourstory.com/story/Duo.aspx,Digit,https://chooseyourstory.com/member/?Username=Digit,6,4.35
Love & Dating,"Farewell, My Childhood Self","https://chooseyourstory.com/story/Farewell,_My_Childhood_Self.aspx",applegirl,https://chooseyourstory.com/member/?Username=applegirl,3,6.93
Love & Dating,Find a Date Before it's too Late,https://chooseyourstory.com/story/Find_a_Date_Before_it's_too_Late.aspx,realprety,https://chooseyourstory.com/member/?Username=realprety,2,3.24
Love & Dating,Finding A Suitor,https://chooseyourstory.com/story/Finding_A_Suitor.aspx,historicfictionlover,https://chooseyourstory.com/member/?Username=historicfictionlover,2,3.64
Love & Dating,First Dates Can Be Tricky,https://chooseyourstory.com/story/First_Dates_Can_Be_Tricky.aspx,CowBelle,https://chooseyourstory.com/member/?Username=CowBelle,3,3.76
Love & Dating,Forgotten Rose,https://chooseyourstory.com/story/Forgotten_Rose.aspx,Katya,https://chooseyourstory.com/member/?Username=Katya,2,3.36
Love & Dating,Gay and DepressedER!!!,https://chooseyourstory.com/story/Gay_and_DepressedER!!!.aspx,fresh_out_the_oven,https://chooseyourstory.com/member/?Username=fresh_out_the_oven,2,4.94
Love & Dating,Goodbye.,https://chooseyourstory.com/story/Goodbye_0x2e_.aspx,luna1o1,https://chooseyourstory.com/member/?Username=luna1o1,2,3.65
Love & Dating,Grief,https://chooseyourstory.com/story/Grief.aspx,Connection_ICA,https://chooseyourstory.com/member/?Username=Connection_ICA,1,3.41
Love & Dating,Halfway Decent,https://chooseyourstory.com/story/Halfway_Decent.aspx,HolyFrax,https://chooseyourstory.com/member/?Username=HolyFrax,3,4.27
Love & Dating,Hey Mom,https://chooseyourstory.com/story/Hey_Mom.aspx,oliviasanabria8,https://chooseyourstory.com/member/?Username=oliviasanabria8,4,3.72
Love & Dating,Highschool,https://chooseyourstory.com/story/Highschool.aspx,Cwinsy88,https://chooseyourstory.com/member/?Username=Cwinsy88,5,3.61
Love & Dating,His Smile,https://chooseyourstory.com/story/His_Smile.aspx,AdrianneDeforest,https://chooseyourstory.com/member/?Username=AdrianneDeforest,3,3.02
Love & Dating,"I Love You, My Sweet Kate","https://chooseyourstory.com/story/I_Love_You,_My_Sweet_Kate.aspx",feathersoul,https://chooseyourstory.com/member/?Username=feathersoul,1,3.08
Love & Dating,Inseparable,https://chooseyourstory.com/story/Inseparable.aspx,mizal,https://chooseyourstory.com/member/?Username=mizal,1,6.02
Love & Dating,It's Raining Again,https://chooseyourstory.com/story/It's_Raining_Again.aspx,Bucky,https://chooseyourstory.com/member/?Username=Bucky,1,4.04
Love & Dating,Just A Doll,https://chooseyourstory.com/story/Just_A_Doll.aspx,CrashAndDive,https://chooseyourstory.com/member/?Username=CrashAndDive,2,4.63
Love & Dating,Late night visit,https://chooseyourstory.com/story/Late_night_visit.aspx,silverfern500,https://chooseyourstory.com/member/?Username=silverfern500,2,3.91
Love & Dating,Leroy and Mika's Organic Poetry,https://chooseyourstory.com/story/Leroy_and_Mika's_Organic_Poetry.aspx,Shadowdrake27,https://chooseyourstory.com/member/?Username=Shadowdrake27,1,4.31
Love & Dating,Lonely boy,https://chooseyourstory.com/story/Lonely_boy.aspx,Digit,https://chooseyourstory.com/member/?Username=Digit,3,4.24
Love & Dating,Losing and Gaining Love,https://chooseyourstory.com/story/Losing_and_Gaining_Love.aspx,SwazzleJuj,https://chooseyourstory.com/member/?Username=SwazzleJuj,1,4.05
Love & Dating,Love is for the Birds,https://chooseyourstory.com/story/Love_is_for_the_Birds.aspx,mizal,https://chooseyourstory.com/member/?Username=mizal,2,5.44
Love & Dating,Love SICK,https://chooseyourstory.com/story/Love_SICK.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,2,5.64
Love & Dating,Love Triangle,https://chooseyourstory.com/story/Love_Triangle.aspx,Coolguy507,https://chooseyourstory.com/member/?Username=Coolguy507,3,3.84
Love & Dating,Meant To Be?,https://chooseyourstory.com/story/Meant_To_Be_0x3f_.aspx,TrueParanormal,https://chooseyourstory.com/member/?Username=TrueParanormal,1,5.19
Love & Dating,My Sweet Anna,https://chooseyourstory.com/story/My_Sweet_Anna.aspx,ZombieAuthor,https://chooseyourstory.com/member/?Username=ZombieAuthor,3,3.61
Love & Dating,Orpheus,https://chooseyourstory.com/story/Orpheus.aspx,dracortez,https://chooseyourstory.com/member/?Username=dracortez,2,5.53
Love & Dating,Petra's Choices,https://chooseyourstory.com/story/Petra's_Choices.aspx,MaryShelley,https://chooseyourstory.com/member/?Username=MaryShelley,6,3.26
Love & Dating,Popping My Cherry,https://chooseyourstory.com/story/Popping_My_Cherry.aspx,Wheatbix,https://chooseyourstory.com/member/?Username=Wheatbix,3,3.58
Love & Dating,Private Game for Natalie,https://chooseyourstory.com/story/Private_Game_for_Natalie.aspx,Gower,https://chooseyourstory.com/member/?Username=Gower,2,6.37
Love & Dating,Rainy mood,https://chooseyourstory.com/story/Rainy_mood.aspx,Jewlie,https://chooseyourstory.com/member/?Username=Jewlie,1,3.14
Love & Dating,Seasons Change,https://chooseyourstory.com/story/Seasons_Change.aspx,haleybughime,https://chooseyourstory.com/member/?Username=haleybughime,5,5.14
Love & Dating,Seraph Serenade,https://chooseyourstory.com/story/Seraph_Serenade_.aspx,Vics321,https://chooseyourstory.com/member/?Username=Vics321,2,5.22
Love & Dating,Snow Love,https://chooseyourstory.com/story/Snow_Love.aspx,NecroKnight,https://chooseyourstory.com/member/?Username=NecroKnight,2,4.10
Love & Dating,Soul Thief,https://chooseyourstory.com/story/Soul_Thief.aspx,MadHattersDaughter,https://chooseyourstory.com/member/?Username=MadHattersDaughter,1,6.81
Love & Dating,The Ballad of the Orchard,https://chooseyourstory.com/story/The_Ballad_of_the_Orchard.aspx,Orange,https://chooseyourstory.com/member/?Username=Orange,2,5.47
Love & Dating,"The Carnival, Ginny, and I","https://chooseyourstory.com/story/The_Carnival,_Ginny,_and_I.aspx",WouldntItBeNice,https://chooseyourstory.com/member/?Username=WouldntItBeNice,3,3.67
Love & Dating,The Cliff,https://chooseyourstory.com/story/The_Cliff.aspx,Orange,https://chooseyourstory.com/member/?Username=Orange,2,4.01
Love & Dating,The Daemonologists,https://chooseyourstory.com/story/The_Daemonologists.aspx,pugpup1,https://chooseyourstory.com/member/?Username=pugpup1,6,6.30
Love & Dating,The Journey of Caroline Winters,https://chooseyourstory.com/story/The_Journey_of_Caroline_Winters_.aspx,MFloria,https://chooseyourstory.com/member/?Username=MFloria,1,3.47
Love & Dating,The Make-Believe Sandbox,https://chooseyourstory.com/story/The_Make-Believe_Sandbox.aspx,HaruhiSuzumiya,https://chooseyourstory.com/member/?Username=HaruhiSuzumiya,2,5.61
Love & Dating,The Mortician,https://chooseyourstory.com/story/The_Mortician.aspx,Orange,https://chooseyourstory.com/member/?Username=Orange,2,4.89
Love & Dating,The Ocean's Daughter,https://chooseyourstory.com/story/The_Ocean's_Daughter.aspx,fergie14233,https://chooseyourstory.com/member/?Username=fergie14233,4,6.00
Love & Dating,The Proposal,https://chooseyourstory.com/story/The_Proposal.aspx,alexp,https://chooseyourstory.com/member/?Username=alexp,3,6.33
Love & Dating,The Quick Dating Game,https://chooseyourstory.com/story/The_Quick_Dating_Game.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,2,4.98
Love & Dating,This Fate,https://chooseyourstory.com/story/This_Fate.aspx,SoSaidL,https://chooseyourstory.com/member/?Username=SoSaidL,5,5.41
Love & Dating,Through Time,https://chooseyourstory.com/story/Through_Time.aspx,Killa_Robot,https://chooseyourstory.com/member/?Username=Killa_Robot,6,7.19
Love & Dating,True Life,https://chooseyourstory.com/story/True_Life.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,3,6.37
Love & Dating,Venetian's tears,https://chooseyourstory.com/story/Venetian's_tears.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,4,4.15
Love & Dating,What Do You Want To Do Tonight?,https://chooseyourstory.com/story/What_Do_You_Want_To_Do_Tonight_0x3f_.aspx,mandieekarl,https://chooseyourstory.com/member/?Username=mandieekarl,1,3.31
Love & Dating,Wheeler & Brandt LLP,https://chooseyourstory.com/story/Wheeler__0x26__Brandt_LLP.aspx,Fluxion,https://chooseyourstory.com/member/?Username=Fluxion,3,4.51
Love & Dating,Why I left you,https://chooseyourstory.com/story/Why_I_left_you.aspx,Jimg,https://chooseyourstory.com/member/?Username=Jimg,1,3.25
Love & Dating,Without You (1),https://chooseyourstory.com/story/Without_You_(1).aspx,ZombieAuthor,https://chooseyourstory.com/member/?Username=ZombieAuthor,2,4.07
Love & Dating,Your Birthday,https://chooseyourstory.com/story/Your_Birthday.aspx,Djrella659,https://chooseyourstory.com/member/?Username=Djrella659,1,4.02
Mystery / Thriller,A Hunted and Haunted Halloween,https://chooseyourstory.com/story/A_Hunted_and_Haunted_Halloween.aspx,Mystic_Warrior,https://chooseyourstory.com/member/?Username=Mystic_Warrior,6,6.46
Mystery / Thriller,Alien Abduction,https://chooseyourstory.com/story/Alien_Abduction.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,2,4.75
Mystery / Thriller,An Unusual Mirror,https://chooseyourstory.com/story/An_Unusual_Mirror.aspx,325boy,https://chooseyourstory.com/member/?Username=325boy,4,4.50
Mystery / Thriller,Biscuits and Ghosts,https://chooseyourstory.com/story/Biscuits_and_Ghosts.aspx,MadHattersDaughter,https://chooseyourstory.com/member/?Username=MadHattersDaughter,2,6.82
Mystery / Thriller,Casemaster #1,https://chooseyourstory.com/story/Casemaster__0x23_1.aspx,GodsSlayer,https://chooseyourstory.com/member/?Username=GodsSlayer,6,3.90
Mystery / Thriller,Cold Lies,https://chooseyourstory.com/story/Cold_Lies.aspx,carpenterhuman123,https://chooseyourstory.com/member/?Username=carpenterhuman123,5,3.00
Mystery / Thriller,Complete Catastrophe - A Game of Clue,https://chooseyourstory.com/story/Complete_Catastrophe_-_A_Game_of_Clue.aspx,MegLuvMTrench,https://chooseyourstory.com/member/?Username=MegLuvMTrench,5,3.60
Mystery / Thriller,Dangerous Memories,https://chooseyourstory.com/story/Dangerous_Memories.aspx,tsmpaul,https://chooseyourstory.com/member/?Username=tsmpaul,5,5.57
Mystery / Thriller,Dark Deception,https://chooseyourstory.com/story/Dark_Deception.aspx,lkfriebe,https://chooseyourstory.com/member/?Username=lkfriebe,3,3.29
Mystery / Thriller,Day of the Dead--One Soul's All Souls Procession,https://chooseyourstory.com/story/Day_of_the_Dead--One_Soul's_All_Souls_Procession.aspx,Shadowdrake27,https://chooseyourstory.com/member/?Username=Shadowdrake27,4,5.34
Mystery / Thriller,"Death, and what lies beyond...","https://chooseyourstory.com/story/Death,_and_what_lies_beyond_0x2e__0x2e__0x2e_.aspx",fluttershypegasus,https://chooseyourstory.com/member/?Username=fluttershypegasus,1,4.15
Mystery / Thriller,Detective 1: Blacksea Island,https://chooseyourstory.com/story/Detective_1_0x3a__Blacksea_Island.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,7,6.72
Mystery / Thriller,Detective 2: Han Island,https://chooseyourstory.com/story/Detective_2_0x3a__Han_Island.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,7,6.34
Mystery / Thriller,Discretion of a Sleuth,https://chooseyourstory.com/story/Discretion_of_a_Sleuth.aspx,NagitoKomaeda,https://chooseyourstory.com/member/?Username=NagitoKomaeda,6,5.58
Mystery / Thriller,Edithe Zilonis,https://chooseyourstory.com/story/Edithe_Zilonis.aspx,MadHattersDaughter,https://chooseyourstory.com/member/?Username=MadHattersDaughter,1,6.56
Mystery / Thriller,Encaged,https://chooseyourstory.com/story/Encaged.aspx,TrueParanormal,https://chooseyourstory.com/member/?Username=TrueParanormal,6,5.42
Mystery / Thriller,Falling Asleep,https://chooseyourstory.com/story/Falling_Asleep.aspx,Heyohsnowww,https://chooseyourstory.com/member/?Username=Heyohsnowww,1,4.12
Mystery / Thriller,Father Leofwine is Dead,https://chooseyourstory.com/story/Father_Leofwine_is_Dead.aspx,pugpup1,https://chooseyourstory.com/member/?Username=pugpup1,7,6.61
Mystery / Thriller,Ghostly Mystery,https://chooseyourstory.com/story/Ghostly_Mystery.aspx,slawek,https://chooseyourstory.com/member/?Username=slawek,3,3.75
Mystery / Thriller,Hunting the Alphabet Killer,https://chooseyourstory.com/story/Hunting_the_Alphabet_Killer.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,6.41
Mystery / Thriller,Hunting the Ripper,https://chooseyourstory.com/story/Hunting_the_Ripper.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,6,7.03
Mystery / Thriller,Immsmore Gallery,https://chooseyourstory.com/story/Immsmore_Gallery.aspx,Immsmore,https://chooseyourstory.com/member/?Username=Immsmore,1,3.62
Mystery / Thriller,Music Murder,https://chooseyourstory.com/story/Music_Murder.aspx,rose_the_writer14,https://chooseyourstory.com/member/?Username=rose_the_writer14,4,3.17
Mystery / Thriller,Priesthood,https://chooseyourstory.com/story/Priesthood.aspx,Jimson,https://chooseyourstory.com/member/?Username=Jimson,5,3.40
Mystery / Thriller,Revenge of the Sphinx,https://chooseyourstory.com/story/Revenge_of_the_Sphinx.aspx,viking8779,https://chooseyourstory.com/member/?Username=viking8779,3,3.32
Mystery / Thriller,Seven Days,https://chooseyourstory.com/story/Seven_Days.aspx,Penworth,https://chooseyourstory.com/member/?Username=Penworth,4,4.40
Mystery / Thriller,Silence,https://chooseyourstory.com/story/Silence.aspx,Ray_831,https://chooseyourstory.com/member/?Username=Ray_831,5,3.82
Mystery / Thriller,Sins of the Father,https://chooseyourstory.com/story/Sins_of_the_Father.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,6,6.62
Mystery / Thriller,Survive the Sphinx,https://chooseyourstory.com/story/Survive_the_Sphinx.aspx,viking8779,https://chooseyourstory.com/member/?Username=viking8779,3,3.44
Mystery / Thriller,The Cries of Caracas,https://chooseyourstory.com/story/The_Cries_of_Caracas.aspx,desaitu,https://chooseyourstory.com/member/?Username=desaitu,3,3.25
Mystery / Thriller,The Devil's Fire,https://chooseyourstory.com/story/The_Devil's_Fire.aspx,Ashen_Snake,https://chooseyourstory.com/member/?Username=Ashen_Snake,4,6.46
Mystery / Thriller,The Elle Files: Peril at Dandelion Hills,https://chooseyourstory.com/story/The_Elle_Files_0x3a__Peril_at_Dandelion_Hills_.aspx,Pixiebaby321,https://chooseyourstory.com/member/?Username=Pixiebaby321,4,5.63
Mystery / Thriller,The Elle Files: Sabotage at Suicidal Skies,https://chooseyourstory.com/story/The_Elle_Files_0x3a__Sabotage_at_Suicidal_Skies.aspx,Pixiebaby321,https://chooseyourstory.com/member/?Username=Pixiebaby321,6,5.25
